banRate,champ,id,log,matches,patch,pickRate,rank,ranking,role,tier,winRate
,Pantheon,,,52746,11.3,,Silver,193,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,46.94
,Ryze,,,9970,11.3,,Silver,194,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,46.93
,Irelia,,,58127,11.3,,Silver,195,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,46.84
,Syndra,,,34696,11.3,,Silver,196,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,46.82
,Aphelios,,,56716,11.3,,Silver,197,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,46.78
,Lucian,,,43089,11.3,,Silver,198,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,46.73
,Kalista,,,18758,11.3,,Silver,199,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,46.73
,Taliyah,,,22148,11.3,,Silver,200,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,46.65
,Irelia,,,72963,11.3,,Silver,201,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,46.62
,Gangplank,,,25074,11.3,,Silver,202,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,46.61
,Vladimir,,,11815,11.3,,Silver,203,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,46.53
,Lee Sin,,,108354,11.3,,Silver,204,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,46.46
,Nidalee,,,43006,11.3,,Silver,205,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,46.31
,Lucian,,,11468,11.3,,Silver,206,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,46.14
,Zoe,,,32382,11.3,,Silver,207,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,46.13
,Ryze,,,26759,11.3,,Silver,208,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,45.43
,Pantheon,,,41460,11.3,,Silver,209,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,45.39
,Olaf,,,6160,11.3,,Silver,210,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,45.16
,Azir,,,16668,11.3,,Silver,211,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,45.02
,Akali,,,19558,11.3,,Silver,212,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,44.97
,Qiyana,,,12473,11.3,,Silver,213,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,44.81
,Akali,,,55741,11.3,,Silver,214,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,44.67
,Miss Fortune,,,9773,11.3,,Silver,215,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,44.55
,Ezreal,,,8779,11.3,,Silver,216,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,44.04
,Kalista,,,10876,11.3,,Silver,217,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,42.54
,Twitch,,,8993,11.3,,Silver,218,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,41.85
,Swain,,,7122,11.3,,Gold,1,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,55.29
,Swain,,,6975,11.3,,Gold,2,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,54.55
,Skarner,,,16203,11.3,,Gold,3,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,54.46
,Heimerdinger,,,6162,11.3,,Gold,4,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,54.11
,Udyr,,,93200,11.3,,Gold,5,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,54.08
,Rammus,,,40650,11.3,,Gold,6,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,53.97
,Garen,,,6343,11.3,,Gold,7,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,53.89
,Pyke,,,6790,11.3,,Gold,8,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,53.62
,Cho'Gath,,,40866,11.3,,Gold,9,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,53.42
,Seraphine,,,10855,11.3,,Gold,10,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,53.23
,Garen,,,80155,11.3,,Gold,11,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,52.93
,Morgana,,,8554,11.3,,Gold,12,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,52.91
,Malzahar,,,31808,11.3,,Gold,13,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,52.87
,Rumble,,,8435,11.3,,Gold,14,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,52.85
,Dr. Mundo,,,39558,11.3,,Gold,15,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,52.64
,Singed,,,15867,11.3,,Gold,16,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,52.64
,Nasus,,,46342,11.3,,Gold,17,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,52.63
,Annie,,,27885,11.3,,Gold,18,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,52.6
,Zilean,,,21766,11.3,,Gold,19,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,52.47
,Malphite,,,74574,11.3,,Gold,20,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,52.46
,Fiddlesticks,,,33842,11.3,,Gold,21,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,52.41
,Malphite,,,12426,11.3,,Gold,22,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,52.33
,Wukong,,,6171,11.3,,Gold,23,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,52.33
,Diana,,,43868,11.3,,Gold,24,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,52.3
,Seraphine,,,89720,11.3,,Gold,25,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,52.27
,Neeko,,,21842,11.3,,Gold,26,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,52.27
,Anivia,,,49221,11.3,,Gold,27,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,52.27
,Gragas,,,4641,11.3,,Gold,28,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,52.23
,Wukong,,,30234,11.3,,Gold,29,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,52.21
,Poppy,,,9065,11.3,,Gold,30,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,52.09
,Vel'Koz,,,13554,11.3,,Gold,31,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,52.09
,Shaco,,,31393,11.3,,Gold,32,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,52.08
,Brand,,,9606,11.3,,Gold,33,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,52.04
,Ivern,,,15200,11.3,,Gold,34,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,51.9
,Galio,,,43872,11.3,,Gold,35,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,51.87
,Volibear,,,37599,11.3,,Gold,36,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,51.86
,Ahri,,,42524,11.3,,Gold,37,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,51.83
,Nocturne,,,38982,11.3,,Gold,38,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,51.83
,Tristana,,,8643,11.3,,Gold,39,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,51.79
,Renekton,,,8425,11.3,,Gold,40,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,51.77
,Sona,,,13791,11.3,,Gold,41,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,51.74
,Rell,,,51967,11.3,,Gold,42,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,51.74
,Fizz,,,60579,11.3,,Gold,43,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,51.69
,Warwick,,,28768,11.3,,Gold,44,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,51.65
,Pantheon,,,31725,11.3,,Gold,45,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,51.63
,Maokai,,,9442,11.3,,Gold,46,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,51.59
,Shaco,,,45453,11.3,,Gold,47,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,51.58
,Maokai,,,31072,11.3,,Gold,48,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,51.56
,Leona,,,102721,11.3,,Gold,49,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,51.54
,Ekko,,,46769,11.3,,Gold,50,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,51.52
,Jhin,,,209282,11.3,,Gold,51,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,51.52
,Blitzcrank,,,59935,11.3,,Gold,52,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,51.45
,Ekko,,,65156,11.3,,Gold,53,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,51.43
,Hecarim,,,104899,11.3,,Gold,54,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,51.43
,Nunu & Willump,,,37354,11.3,,Gold,55,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,51.41
,Quinn,,,18851,11.3,,Gold,56,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,51.39
,Warwick,,,8546,11.3,,Gold,57,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,51.38
,Viktor,,,49505,11.3,,Gold,58,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,51.38
,Elise,,,57650,11.3,,Gold,59,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,51.37
,Shen,,,50370,11.3,,Gold,60,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,51.35
,Nami,,,39237,11.3,,Gold,61,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,51.33
,Cho'Gath,,,4785,11.3,,Gold,62,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,51.31
,Ornn,,,41582,11.3,,Gold,63,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,51.29
,Teemo,,,36293,11.3,,Gold,64,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,51.28
,Heimerdinger,,,9590,11.3,,Gold,65,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,51.27
,Vayne,,,122987,11.3,,Gold,66,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,51.27
,Kai'Sa,,,304161,11.3,,Gold,67,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,51.24
,Kha'Zix,,,80042,11.3,,Gold,68,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,51.21
,Sivir,,,20695,11.3,,Gold,69,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,51.2
,Karthus,,,20656,11.3,,Gold,70,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,51.15
,Vi,,,31453,11.3,,Gold,71,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,51.12
,Ashe,,,51055,11.3,,Gold,72,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,51.11
,Galio,,,22024,11.3,,Gold,73,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,51.07
,Senna,,,108119,11.3,,Gold,74,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,51.05
,Mordekaiser,,,55530,11.3,,Gold,75,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,51.05
,Evelynn,,,40171,11.3,,Gold,76,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,51.04
,Viego,,,28453,11.3,,Gold,77,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,51.02
,Illaoi,,,23126,11.3,,Gold,78,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,51.02
,Lux,,,36392,11.3,,Gold,79,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,50.85
,Aurelion Sol,,,6461,11.3,,Gold,80,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,50.84
,Poppy,,,19422,11.3,,Gold,81,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,50.84
,Tristana,,,72961,11.3,,Gold,82,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,50.83
,Lulu,,,83977,11.3,,Gold,83,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,50.8
,Rengar,,,12760,11.3,,Gold,84,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,50.75
,Bard,,,23785,11.3,,Gold,85,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,50.75
,Kled,,,15880,11.3,,Gold,86,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,50.74
,Thresh,,,145283,11.3,,Gold,87,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,50.73
,Gnar,,,81075,11.3,,Gold,88,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,50.73
,Urgot,,,27662,11.3,,Gold,89,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,50.71
,Zed,,,94461,11.3,,Gold,90,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,50.71
,Sion,,,20625,11.3,,Gold,91,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,50.69
,Darius,,,73130,11.3,,Gold,92,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,50.6
,Cassiopeia,,,19304,11.3,,Gold,93,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,50.59
,Swain,,,40687,11.3,,Gold,94,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,50.55
,Alistar,,,85761,11.3,,Gold,95,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,50.51
,Xerath,,,22059,11.3,,Gold,96,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,50.44
,Nocturne,,,5092,11.3,,Gold,97,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,50.43
,Riven,,,52259,11.3,,Gold,98,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,50.43
,Brand,,,41483,11.3,,Gold,99,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,50.43
,Taric,,,7773,11.3,,Gold,100,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,50.38
,Miss Fortune,,,87506,11.3,,Gold,101,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,50.33
,Twitch,,,29819,11.3,,Gold,102,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,50.33
,Rek'Sai,,,17879,11.3,,Gold,103,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,50.32
,Nautilus,,,75131,11.3,,Gold,104,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,50.3
,Kassadin,,,32581,11.3,,Gold,105,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,50.29
,Ziggs,,,9962,11.3,,Gold,106,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,50.24
,Vel'Koz,,,17721,11.3,,Gold,107,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,50.23
,Sett,,,6841,11.3,,Gold,108,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,50.23
,Yone,,,104757,11.3,,Gold,109,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,50.2
,Corki,,,6519,11.3,,Gold,110,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,50.18
,Kennen,,,15382,11.3,,Gold,111,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,50.16
,Zyra,,,27669,11.3,,Gold,112,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,50.09
,Vladimir,,,36885,11.3,,Gold,113,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,50.07
,Lissandra,,,13745,11.3,,Gold,114,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,50.02
,Katarina,,,78898,11.3,,Gold,115,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,50.01
,Morgana,,,80301,11.3,,Gold,116,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,49.95
,Jarvan IV,,,27924,11.3,,Gold,117,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,49.91
,Kayle,,,14841,11.3,,Gold,118,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,49.89
,Shyvana,,,4318,11.3,,Gold,119,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,49.88
,Yorick,,,14004,11.3,,Gold,120,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,49.86
,Shyvana,,,50604,11.3,,Gold,121,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,49.81
,Viego,,,93910,11.3,,Gold,122,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,49.77
,Gragas,,,21461,11.3,,Gold,123,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,49.71
,Vayne,,,21763,11.3,,Gold,124,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,49.69
,Camille,,,77212,11.3,,Gold,125,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,49.68
,Zac,,,25529,11.3,,Gold,126,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,49.65
,Xerath,,,32490,11.3,,Gold,127,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,49.62
,Master Yi,,,54716,11.3,,Gold,128,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,49.6
,Draven,,,25537,11.3,,Gold,129,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,49.54
,Janna,,,29779,11.3,,Gold,130,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,49.46
,Yasuo,,,96676,11.3,,Gold,131,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,49.44
,Sett,,,54137,11.3,,Gold,132,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,49.44
,Neeko,,,8150,11.3,,Gold,133,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,49.39
,Rengar,,,20693,11.3,,Gold,134,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,49.37
,Samira,,,121848,11.3,,Gold,135,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,49.37
,Jinx,,,79229,11.3,,Gold,136,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,49.35
,Sejuani,,,13860,11.3,,Gold,137,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,49.34
,Lux,,,59693,11.3,,Gold,138,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,49.22
,Volibear,,,13888,11.3,,Gold,139,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,49.2
,Yuumi,,,63940,11.3,,Gold,140,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,49.19
,Jayce,,,6535,11.3,,Gold,141,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,49.07
,Kayn,,,90072,11.3,,Gold,142,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,49.07
,Olaf,,,45096,11.3,,Gold,143,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,49.03
,Amumu,,,19962,11.3,,Gold,144,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,49.01
,LeBlanc,,,35252,11.3,,Gold,145,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,49.01
,Senna,,,105259,11.3,,Gold,146,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,48.99
,Gragas,,,29040,11.3,,Gold,147,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,48.97
,Yasuo,,,8051,11.3,,Gold,148,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,48.95
,Talon,,,27191,11.3,,Gold,149,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,48.85
,Soraka,,,28403,11.3,,Gold,150,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,48.79
,Xin Zhao,,,13545,11.3,,Gold,151,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,48.75
,Kog'Maw,,,4782,11.3,,Gold,152,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,48.64
,Jax,,,35950,11.3,,Gold,153,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,48.64
,Aatrox,,,56379,11.3,,Gold,154,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,48.62
,Pyke,,,49415,11.3,,Gold,155,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,48.61
,Pantheon,,,18205,11.3,,Gold,156,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,48.55
,Veigar,,,21143,11.3,,Gold,157,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,48.54
,Braum,,,17782,11.3,,Gold,158,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,48.48
,Tahm Kench,,,6662,11.3,,Gold,159,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,48.47
,Kindred,,,24462,11.3,,Gold,160,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,48.42
,Varus,,,12537,11.3,,Gold,161,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,48.38
,Sylas,,,13985,11.3,,Gold,162,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,48.3
,Fiora,,,40272,11.3,,Gold,163,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,48.27
,Renekton,,,67168,11.3,,Gold,164,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,48.23
,Karma,,,39008,11.3,,Gold,165,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,48.21
,Tryndamere,,,22429,11.3,,Gold,166,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,48.2
,Caitlyn,,,61250,11.3,,Gold,167,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,48.06
,Twisted Fate,,,62664,11.3,,Gold,168,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,48.01
,Rakan,,,24337,11.3,,Gold,169,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,48.01
,Trundle,,,7228,11.3,,Gold,170,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,47.98
,Taliyah,,,23291,11.3,,Gold,171,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,47.97
,Gragas,,,6675,11.3,,Gold,172,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,47.97
,Dr. Mundo,,,13515,11.3,,Gold,173,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,47.94
,Ezreal,,,156356,11.3,,Gold,174,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,47.86
,Xayah,,,41625,11.3,,Gold,175,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,47.84
,Jayce,,,21185,11.3,,Gold,176,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,47.77
,Lucian,,,88126,11.3,,Gold,177,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,47.72
,Sylas,,,58725,11.3,,Gold,178,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,47.66
,Kalista,,,12337,11.3,,Gold,179,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,47.64
,Vladimir,,,10493,11.3,,Gold,180,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,47.48
,Yone,,,16437,11.3,,Gold,181,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,47.47
,Pantheon,,,34444,11.3,,Gold,182,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,47.44
,Lillia,,,48122,11.3,,Gold,183,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,47.43
,Ashe,,,14429,11.3,,Gold,184,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,47.38
,Rumble,,,9719,11.3,,Gold,185,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,47.27
,Viego,,,42050,11.3,,Gold,186,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,47.1
,Graves,,,83314,11.3,,Gold,187,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,47.0
