certantyModifier,champion,counter,counterBonus,counterRole,laneBonus,matches,patch,rank,role,totalBonus,winrate
0.0013333333333333333,Aatrox,Sona,0.5533333333333333,supp,0.0,3,11.3,Bronze,supp,0.5533333333333333,100.0
4.4444444444444447E-4,Aatrox,Soraka,0.18444444444444447,supp,0.0,1,11.3,Bronze,supp,0.18444444444444447,100.0
4.4444444444444447E-4,Aatrox,Alistar,0.18444444444444447,supp,0.0,1,11.3,Bronze,supp,0.18444444444444447,100.0
0.0022222222222222222,Aatrox,Senna,0.5533333333333333,supp,0.0,5,11.3,Bronze,supp,0.5533333333333333,80.0
0.0017777777777777779,Aatrox,Rakan,0.36888888888888893,supp,0.0,4,11.3,Bronze,supp,0.36888888888888893,75.0
0.0017777777777777779,Aatrox,Thresh,0.36888888888888893,supp,0.0,4,11.3,Bronze,supp,0.36888888888888893,75.0
0.0017777777777777779,Aatrox,Nautilus,0.36888888888888893,supp,0.0,4,11.3,Bronze,supp,0.36888888888888893,75.0
0.0017777777777777779,Aatrox,Malphite,0.36888888888888893,supp,0.0,4,11.3,Bronze,supp,0.36888888888888893,75.0
0.0026666666666666666,Aatrox,Lux,0.3689626666666667,supp,0.0,6,11.3,Bronze,supp,0.3689626666666667,66.67
0.0026666666666666666,Aatrox,Swain,0.3689626666666667,supp,0.0,6,11.3,Bronze,supp,0.3689626666666667,66.67
0.0035555555555555557,Aatrox,Morgana,0.36888888888888893,supp,0.0,8,11.3,Bronze,supp,0.36888888888888893,62.5
0.5924444444444444,Aatrox,Yorick,43.32131511111112,top,0.0,1333,11.2,Bronze,top,43.32131511111112,58.81
0.37155555555555553,Aatrox,Kled,19.551996444444455,top,0.0,836,11.2,Bronze,top,19.551996444444455,56.34
0.676,Aatrox,Yasuo,34.113664,top,0.0,1521,11.2,Bronze,top,34.113664,56.08
0.5,Aatrox,Cho'Gath,24.153000000000002,top,0.0,2302,11.2,Bronze,top,24.153000000000002,55.82
0.5,Aatrox,Illaoi,23.737999999999996,top,0.0,3399,11.2,Bronze,top,23.737999999999996,55.72
0.5,Aatrox,Fiora,23.2815,top,0.0,2478,11.2,Bronze,top,23.2815,55.61
0.5,Aatrox,Garen,22.03650000000001,top,0.0,9079,11.2,Bronze,top,22.03650000000001,55.31
0.5,Aatrox,Nasus,21.74600000000001,top,0.0,4928,11.2,Bronze,top,21.74600000000001,55.24
0.4648888888888889,Aatrox,Heimerdinger,19.910261333333324,top,0.0,1046,11.2,Bronze,top,19.910261333333324,55.16
0.3462222222222222,Aatrox,Sion,13.103818666666672,top,0.0,779,11.2,Bronze,top,13.103818666666672,54.56
0.3008888888888889,Aatrox,Warwick,11.263173777777773,top,0.0,677,11.2,Bronze,top,11.263173777777773,54.51
0.5,Aatrox,Urgot,18.3845,top,0.0,2642,11.2,Bronze,top,18.3845,54.43
0.812,Aatrox,Vayne,28.57590400000002,top,0.0,1827,11.2,Bronze,top,28.57590400000002,54.24
0.5,Aatrox,Malphite,15.977500000000008,top,0.0,5935,11.2,Bronze,top,15.977500000000008,53.85
0.5,Aatrox,Tryndamere,14.815500000000002,top,0.0,2421,11.2,Bronze,top,14.815500000000002,53.57
0.5,Aatrox,Teemo,14.525000000000002,top,0.0,5166,11.2,Bronze,top,14.525000000000002,53.5
0.5,Aatrox,Ornn,14.317500000000013,top,0.0,3549,11.2,Bronze,top,14.317500000000013,53.45
0.5666666666666667,Aatrox,Dr. Mundo,15.662099999999993,top,0.0,1275,11.2,Bronze,top,15.662099999999993,53.33
0.5,Aatrox,Jax,13.69499999999999,top,0.0,2514,11.2,Bronze,top,13.69499999999999,53.3
0.3808888888888889,Aatrox,Jayce,10.14802266666667,top,0.0,857,11.2,Bronze,top,10.14802266666667,53.21
0.5782222222222222,Aatrox,Kayle,14.589703111111108,top,0.0,1301,11.2,Bronze,top,14.589703111111108,53.04
0.9271111111111111,Aatrox,Pantheon,22.469464888888904,top,0.0,2086,11.2,Bronze,top,22.469464888888904,52.92
0.9546666666666667,Aatrox,Shen,21.394080000000024,top,0.0,2148,11.2,Bronze,top,21.394080000000024,52.7
0.7671111111111111,Aatrox,Wukong,15.153512888888905,top,0.0,1726,11.2,Bronze,top,15.153512888888905,52.38
0.5,Aatrox,Volibear,8.590500000000002,top,0.0,2658,11.2,Bronze,top,8.590500000000002,52.07
0.5,Aatrox,Gnar,8.590500000000002,top,0.0,2537,11.2,Bronze,top,8.590500000000002,52.07
0.3928888888888889,Aatrox,Kennen,6.26107733333334,top,0.0,884,11.2,Bronze,top,6.26107733333334,51.92
0.5,Aatrox,Darius,7.76049999999999,top,0.0,6272,11.2,Bronze,top,7.76049999999999,51.87
0.5,Aatrox,Mordekaiser,6.390999999999997,top,0.0,5730,11.2,Bronze,top,6.390999999999997,51.54
0.5,Aatrox,Sett,4.315999999999997,top,0.0,7631,11.2,Bronze,top,4.315999999999997,51.04
0.5,Aatrox,Renekton,3.8594999999999993,top,0.0,5867,11.2,Bronze,top,3.8594999999999993,50.93
0.5,Aatrox,Irelia,3.7349999999999945,top,0.0,3668,11.2,Bronze,top,3.7349999999999945,50.9
0.36,Aatrox,Poppy,2.211120000000006,top,0.0,810,11.2,Bronze,top,2.211120000000006,50.74
0.5386666666666666,Aatrox,Quinn,3.3084906666666756,top,0.0,1212,11.2,Bronze,top,3.3084906666666756,50.74
0.008444444444444444,Aatrox,Trundle,1.6597048888888892,jungle,0.0,19,11.2,Bronze,jungle,1.6597048888888892,73.68
0.006222222222222222,Aatrox,Sejuani,1.1067404444444449,jungle,0.0,14,11.2,Bronze,jungle,1.1067404444444449,71.43
0.013333333333333334,Aatrox,Elise,2.2133333333333334,jungle,0.0,30,11.2,Bronze,jungle,2.2133333333333334,70.0
0.010222222222222223,Aatrox,Gragas,1.6604057777777774,jungle,0.0,23,11.2,Bronze,jungle,1.6604057777777774,69.57
0.035555555555555556,Aatrox,Graves,5.164444444444444,jungle,0.0,80,11.2,Bronze,jungle,5.164444444444444,67.5
0.006666666666666667,Aatrox,Wukong,0.9224066666666668,jungle,0.0,15,11.2,Bronze,jungle,0.9224066666666668,66.67
0.016,Aatrox,Dr. Mundo,2.213776,jungle,0.0,36,11.2,Bronze,jungle,2.213776,66.67
0.012,Aatrox,Shyvana,1.6603320000000004,jungle,0.0,27,11.2,Bronze,jungle,1.6603320000000004,66.67
0.016888888888888887,Aatrox,Nidalee,2.213407111111112,jungle,0.0,38,11.2,Bronze,jungle,2.213407111111112,65.79
0.037333333333333336,Aatrox,Rammus,4.427994666666669,jungle,0.0,84,11.2,Bronze,jungle,4.427994666666669,64.29
0.014666666666666666,Aatrox,Kindred,1.660442666666667,jungle,0.0,33,11.2,Bronze,jungle,1.660442666666667,63.64
0.033777777777777775,Aatrox,Kha'Zix,3.68947911111111,jungle,0.0,76,11.2,Bronze,jungle,3.68947911111111,63.16
0.023555555555555555,Aatrox,Evelynn,2.396966222222222,jungle,0.0,53,11.2,Bronze,jungle,2.396966222222222,62.26
0.03777777777777778,Aatrox,Hecarim,3.5055511111111115,jungle,0.0,85,11.2,Bronze,jungle,3.5055511111111115,61.18
0.09777777777777778,Aatrox,Master Yi,8.48075555555556,jungle,0.0,220,11.2,Bronze,jungle,8.48075555555556,60.45
0.04933333333333333,Aatrox,Ekko,3.8735546666666676,jungle,0.0,111,11.2,Bronze,jungle,3.8735546666666676,59.46
0.06222222222222222,Aatrox,Warwick,4.797768888888888,jungle,0.0,140,11.2,Bronze,jungle,4.797768888888888,59.29
0.009777777777777778,Aatrox,Karthus,0.7377040000000002,jungle,0.0,22,11.2,Bronze,jungle,0.7377040000000002,59.09
0.016,Aatrox,Zac,1.1062239999999999,jungle,0.0,36,11.2,Bronze,jungle,1.1062239999999999,58.33
0.09288888888888888,Aatrox,Kayn,6.083014666666667,jungle,0.0,209,11.2,Bronze,jungle,6.083014666666667,57.89
0.016888888888888887,Aatrox,Volibear,1.1060026666666667,jungle,0.0,38,11.2,Bronze,jungle,1.1060026666666667,57.89
0.02311111111111111,Aatrox,Jax,1.4751128888888885,jungle,0.0,52,11.2,Bronze,jungle,1.4751128888888885,57.69
0.014666666666666666,Aatrox,Taliyah,0.9227386666666666,jungle,0.0,33,11.2,Bronze,jungle,0.9227386666666666,57.58
0.024,Aatrox,Udyr,1.4760719999999996,jungle,0.0,54,11.2,Bronze,jungle,1.4760719999999996,57.41
0.03111111111111111,Aatrox,Nocturne,1.8437066666666668,jungle,0.0,70,11.2,Bronze,jungle,1.8437066666666668,57.14
0.052,Aatrox,Olaf,2.7665559999999987,jungle,0.0,117,11.2,Bronze,jungle,2.7665559999999987,56.41
0.012,Aatrox,Fiddlesticks,0.5537760000000003,jungle,0.0,27,11.2,Bronze,jungle,0.5537760000000003,55.56
0.036444444444444446,Aatrox,Pantheon,1.476145777777779,jungle,0.0,82,11.2,Bronze,jungle,1.476145777777779,54.88
0.08622222222222223,Aatrox,Viego,2.9484551111111097,jungle,0.0,194,11.2,Bronze,jungle,2.9484551111111097,54.12
0.048,Aatrox,Nunu & Willump,1.1075520000000005,jungle,0.0,108,11.2,Bronze,jungle,1.1075520000000005,52.78
0.024444444444444446,Aatrox,Xin Zhao,0.5538866666666662,jungle,0.0,55,11.2,Bronze,jungle,0.5538866666666662,52.73
0.06177777777777778,Aatrox,Lee Sin,0.18459199999999973,jungle,0.0,139,11.2,Bronze,jungle,0.18459199999999973,50.36
0.024444444444444446,Aatrox,Viktor,3.1346333333333347,mid,0.0,55,11.2,Bronze,mid,3.1346333333333347,65.45
0.07422222222222222,Aatrox,Ahri,5.716892444444445,mid,0.0,167,11.2,Bronze,mid,5.716892444444445,59.28
0.04755555555555555,Aatrox,Veigar,3.5050346666666674,mid,0.0,107,11.2,Bronze,mid,3.5050346666666674,58.88
0.032,Aatrox,Anivia,1.8432639999999996,mid,0.0,72,11.2,Bronze,mid,1.8432639999999996,56.94
0.028,Aatrox,Neeko,1.2921440000000006,mid,0.0,63,11.2,Bronze,mid,1.2921440000000006,55.56
0.024,Aatrox,Malzahar,1.1075520000000005,mid,0.0,54,11.2,Bronze,mid,1.1075520000000005,55.56
0.05466666666666667,Aatrox,Lux,2.0281879999999997,mid,0.0,123,11.2,Bronze,mid,2.0281879999999997,54.47
0.025777777777777778,Aatrox,Annie,0.7381466666666674,mid,0.0,58,11.2,Bronze,mid,0.7381466666666674,53.45
0.03288888888888889,Aatrox,Malphite,0.7370400000000009,mid,0.0,74,11.2,Bronze,mid,0.7370400000000009,52.7
0.05333333333333334,Aatrox,Lucian,1.1066666666666667,mid,0.0,120,11.2,Bronze,mid,1.1066666666666667,52.5
0.02711111111111111,Aatrox,Orianna,0.5535546666666669,mid,0.0,61,11.2,Bronze,mid,0.5535546666666669,52.46
0.019555555555555555,Aatrox,Cassiopeia,0.36844622222222273,mid,0.0,44,11.2,Bronze,mid,0.36844622222222273,52.27
0.12844444444444444,Aatrox,Pantheon,2.0255688888888876,mid,0.0,289,11.2,Bronze,mid,2.0255688888888876,51.9
0.032,Aatrox,Xerath,0.3691840000000002,mid,0.0,72,11.2,Bronze,mid,0.3691840000000002,51.39
0.016444444444444446,Aatrox,Brand,0.18426000000000023,mid,0.0,37,11.2,Bronze,mid,0.18426000000000023,51.35
0.08488888888888889,Aatrox,Fizz,0.9229968888888906,mid,0.0,191,11.2,Bronze,mid,0.9229968888888906,51.31
0.05288888888888889,Aatrox,Ekko,0.5531119999999992,mid,0.0,119,11.2,Bronze,mid,0.5531119999999992,51.26
0.3462222222222222,Aatrox,Yasuo,3.1322724444444545,mid,0.0,779,11.2,Bronze,mid,3.1322724444444545,51.09
0.21466666666666667,Aatrox,Yone,1.6570119999999997,mid,0.0,483,11.2,Bronze,mid,1.6570119999999997,50.93
0.025333333333333333,Aatrox,Ryze,0.1850346666666672,mid,0.0,57,11.2,Bronze,mid,0.1850346666666672,50.88
0.0017777777777777779,Aatrox,Varus,0.7377777777777779,adc,0.0,4,11.2,Bronze,adc,0.7377777777777779,100.0
8.888888888888889E-4,Aatrox,Swain,0.36888888888888893,adc,0.0,2,11.2,Bronze,adc,0.36888888888888893,100.0
0.004,Aatrox,Yasuo,0.9222960000000002,adc,0.0,9,11.2,Bronze,adc,0.9222960000000002,77.78
0.012,Aatrox,Ashe,2.0288520000000005,adc,0.0,27,11.2,Bronze,adc,2.0288520000000005,70.37
0.020444444444444446,Aatrox,Miss Fortune,2.9508897777777783,adc,0.0,46,11.2,Bronze,adc,2.9508897777777783,67.39
0.005333333333333333,Aatrox,Aphelios,0.7379253333333334,adc,0.0,12,11.2,Bronze,adc,0.7379253333333334,66.67
0.0013333333333333333,Aatrox,Kalista,0.18448133333333336,adc,0.0,3,11.2,Bronze,adc,0.18448133333333336,66.67
0.005333333333333333,Aatrox,Jinx,0.7379253333333334,adc,0.0,12,11.2,Bronze,adc,0.7379253333333334,66.67
0.009333333333333334,Aatrox,Ezreal,0.9218533333333334,adc,0.0,21,11.2,Bronze,adc,0.9218533333333334,61.9
0.008888888888888889,Aatrox,Tristana,0.7377777777777778,adc,0.0,20,11.2,Bronze,adc,0.7377777777777778,60.0
0.008444444444444444,Aatrox,Samira,0.5530013333333333,adc,0.0,19,11.2,Bronze,adc,0.5530013333333333,57.89
0.009333333333333334,Aatrox,Vayne,0.5531120000000002,adc,0.0,21,11.2,Bronze,adc,0.5531120000000002,57.14
0.014222222222222223,Aatrox,Jhin,0.7377777777777779,adc,0.0,32,11.2,Bronze,adc,0.7377777777777779,56.25
0.0017777777777777779,Aatrox,Zilean,0.7377777777777779,supp,0.0,4,11.2,Bronze,supp,0.7377777777777779,100.0
0.0013333333333333333,Aatrox,Malphite,0.5533333333333333,supp,0.0,3,11.2,Bronze,supp,0.5533333333333333,100.0
0.0022222222222222222,Aatrox,Janna,0.9222222222222224,supp,0.0,5,11.2,Bronze,supp,0.9222222222222224,100.0
0.0057777777777777775,Aatrox,Maokai,1.6602213333333335,supp,0.0,13,11.2,Bronze,supp,1.6602213333333335,84.62
0.0026666666666666666,Aatrox,Zyra,0.737704,supp,0.0,6,11.2,Bronze,supp,0.737704,83.33
0.007555555555555556,Aatrox,Xerath,2.0287044444444446,supp,0.0,17,11.2,Bronze,supp,2.0287044444444446,82.35
0.011111111111111112,Aatrox,Senna,2.766666666666667,supp,0.0,25,11.2,Bronze,supp,2.766666666666667,80.0
0.0022222222222222222,Aatrox,Veigar,0.5533333333333333,supp,0.0,5,11.2,Bronze,supp,0.5533333333333333,80.0
0.004,Aatrox,Miss Fortune,0.9222960000000002,supp,0.0,9,11.2,Bronze,supp,0.9222960000000002,77.78
0.008888888888888889,Aatrox,Brand,1.8444444444444448,supp,0.0,20,11.2,Bronze,supp,1.8444444444444448,75.0
0.003111111111111111,Aatrox,Neeko,0.5533702222222224,supp,0.0,7,11.2,Bronze,supp,0.5533702222222224,71.43
0.016888888888888887,Aatrox,Leona,2.950742222222222,supp,0.0,38,11.2,Bronze,supp,2.950742222222222,71.05
0.0013333333333333333,Aatrox,Teemo,0.18448133333333336,supp,0.0,3,11.2,Bronze,supp,0.18448133333333336,66.67
0.0013333333333333333,Aatrox,Rell,0.18448133333333336,supp,0.0,3,11.2,Bronze,supp,0.18448133333333336,66.67
0.0013333333333333333,Aatrox,Nami,0.18448133333333336,supp,0.0,3,11.2,Bronze,supp,0.18448133333333336,66.67
0.0035555555555555557,Aatrox,Sett,0.36888888888888893,supp,0.0,8,11.2,Bronze,supp,0.36888888888888893,62.5
0.0035555555555555557,Aatrox,Galio,0.36888888888888893,supp,0.0,8,11.2,Bronze,supp,0.36888888888888893,62.5
0.02311111111111111,Aatrox,Lux,2.2136284444444443,supp,0.0,52,11.2,Bronze,supp,2.2136284444444443,61.54
0.012444444444444444,Aatrox,Pyke,1.106224,supp,0.0,28,11.2,Bronze,supp,1.106224,60.71
0.009777777777777778,Aatrox,Thresh,0.7377040000000002,supp,0.0,22,11.2,Bronze,supp,0.7377040000000002,59.09
0.010666666666666666,Aatrox,Yuumi,0.7374826666666666,supp,0.0,24,11.2,Bronze,supp,0.7374826666666666,58.33
0.005333333333333333,Aatrox,Alistar,0.3687413333333333,supp,0.0,12,11.2,Bronze,supp,0.3687413333333333,58.33
0.0071111111111111115,Aatrox,Seraphine,0.36888888888888893,supp,0.0,16,11.2,Bronze,supp,0.36888888888888893,56.25
0.011111111111111112,Aatrox,Blitzcrank,0.5533333333333335,supp,0.0,25,11.2,Bronze,supp,0.5533333333333335,56.0
0.008,Aatrox,Nautilus,0.3691840000000002,supp,0.0,18,11.2,Bronze,supp,0.3691840000000002,55.56
0.004,Aatrox,Lulu,0.1845920000000001,supp,0.0,9,11.2,Bronze,supp,0.1845920000000001,55.56
0.008888888888888889,Aatrox,Pantheon,0.3688888888888889,supp,0.0,20,11.2,Bronze,supp,0.3688888888888889,55.0
0.09560996200928662,Aatrox,Heimerdinger,6.396115238497258,top,0.0,453,11.3,Silver,top,6.396115238497258,58.06
0.1040523427606585,Aatrox,Singed,5.872714225411564,top,0.0,493,11.3,Silver,top,5.872714225411564,56.8
0.12642465175179401,Aatrox,Yone,5.697832629801605,top,0.0,599,11.3,Silver,top,5.697832629801605,55.43
0.09455466441536513,Aatrox,Rengar,4.206547910510764,top,0.0,448,11.3,Silver,top,4.206547910510764,55.36
0.13212325875897002,Aatrox,Yorick,5.779203461376111,top,0.0,626,11.3,Silver,top,5.779203461376111,55.27
0.08590122414520895,Aatrox,Warwick,3.5934200084423806,top,0.0,407,11.3,Silver,top,3.5934200084423806,55.04
0.7524271844660194,Aatrox,Malphite,31.10082524271843,top,0.0,3565,11.3,Silver,top,31.10082524271843,54.98
0.774166314900802,Aatrox,Garen,31.870878851836228,top,0.0,3668,11.3,Silver,top,31.870878851836228,54.96
0.2640354579991558,Aatrox,Cho'Gath,10.782151962853531,top,0.0,1251,11.3,Silver,top,10.782151962853531,54.92
0.24736175601519628,Aatrox,Urgot,9.813830308146901,top,0.0,1172,11.3,Silver,top,9.813830308146901,54.78
0.09603208104685522,Aatrox,Maokai,3.59476888982693,top,0.0,455,11.3,Silver,top,3.59476888982693,54.51
0.22878851836217814,Aatrox,Vayne,8.051525538201778,top,0.0,1084,11.3,Silver,top,8.051525538201778,54.24
0.2693119459687632,Aatrox,Illaoi,9.276449978894046,top,0.0,1276,11.3,Silver,top,9.276449978894046,54.15
0.21211481637821866,Aatrox,Wukong,7.271083790628963,top,0.0,1005,11.3,Silver,top,7.271083790628963,54.13
0.12325875897002955,Aatrox,Sion,4.030807935837904,top,0.0,584,11.3,Silver,top,4.030807935837904,53.94
0.33073026593499366,Aatrox,Volibear,10.239078303081461,top,0.0,1567,11.3,Silver,top,10.239078303081461,53.73
0.11777121148163783,Aatrox,Kennen,3.157328408611226,top,0.0,558,11.3,Silver,top,3.157328408611226,53.23
0.6483748417053609,Aatrox,Darius,16.09071844660195,top,0.0,3072,11.3,Silver,top,16.09071844660195,52.99
0.12494723512030392,Aatrox,Kayle,2.800067539046014,top,0.0,592,11.3,Silver,top,2.800067539046014,52.7
0.41283241874208526,Aatrox,Teemo,8.771863233431837,top,0.0,1956,11.3,Silver,top,8.771863233431837,52.56
0.4094554664415365,Aatrox,Fiora,8.59815533980583,top,0.0,1940,11.3,Silver,top,8.59815533980583,52.53
0.44216969185310256,Aatrox,Ornn,8.147418742085264,top,0.0,2095,11.3,Silver,top,8.147418742085264,52.22
0.43499366821443647,Aatrox,Nasus,7.798566483748405,top,0.0,2061,11.3,Silver,top,7.798566483748405,52.16
0.35521317011397213,Aatrox,Shen,5.867055930772484,top,0.0,1683,11.3,Silver,top,5.867055930772484,51.99
0.12959054453355848,Aatrox,Yasuo,2.097422963275647,top,0.0,614,11.3,Silver,top,2.097422963275647,51.95
0.17644575770367243,Aatrox,Gragas,2.6214546222034603,top,0.0,836,11.3,Silver,top,2.6214546222034603,51.79
0.4795272266779232,Aatrox,Irelia,7.004933727311094,top,0.0,2272,11.3,Silver,top,7.004933727311094,51.76
0.0821021528070916,Aatrox,Rumble,1.138017940059098,top,0.0,389,11.3,Silver,top,1.138017940059098,51.67
0.1487969607429295,Aatrox,Pantheon,2.0130740818910966,top,0.0,705,11.3,Silver,top,2.0130740818910966,51.63
0.12558041367665682,Aatrox,Kled,1.6677078936260041,top,0.0,595,11.3,Silver,top,1.6677078936260041,51.6
0.31722245673279864,Aatrox,Riven,3.58080709159983,top,0.0,1503,11.3,Silver,top,3.58080709159983,51.36
0.5223723089911355,Aatrox,Mordekaiser,5.33289890249049,top,0.0,2475,11.3,Silver,top,5.33289890249049,51.23
0.25749261291684256,Aatrox,Jax,1.923469818488811,top,0.0,1220,11.3,Silver,top,1.923469818488811,50.9
0.5614183199662305,Aatrox,Gnar,2.7958632334318345,top,0.0,2660,11.3,Silver,top,2.7958632334318345,50.6
0.1487969607429295,Aatrox,Poppy,0.6175073870831574,top,0.0,705,11.3,Silver,top,0.6175073870831574,50.5
0.6910088644997889,Aatrox,Renekton,2.1220882228788374,top,0.0,3274,11.3,Silver,top,2.1220882228788374,50.37
0.19544111439425918,Aatrox,Tryndamere,0.35687547488391547,top,0.0,926,11.3,Silver,top,0.35687547488391547,50.22
0.49451245251160825,Aatrox,Camille,0.0820890671169398,top,0.0,2343,11.3,Silver,top,0.0820890671169398,50.02
0.001055297593921486,Aatrox,Volibear,0.4379485014774167,jungle,0.0,5,11.3,Silver,jungle,0.4379485014774167,100.0
0.001055297593921486,Aatrox,Sejuani,0.26276910088645006,jungle,0.0,5,11.3,Silver,jungle,0.26276910088645006,80.0
0.0033769523005487546,Aatrox,Pantheon,0.5255382017728999,jungle,0.0,16,11.3,Silver,jungle,0.5255382017728999,68.75
0.004432249894470241,Aatrox,Vi,0.6132505276487971,jungle,0.0,21,11.3,Silver,jungle,0.6132505276487971,66.67
0.001266357112705783,Aatrox,Gragas,0.17521443647108487,jungle,0.0,6,11.3,Silver,jungle,0.17521443647108487,66.67
0.001266357112705783,Aatrox,Rek'Sai,0.17521443647108487,jungle,0.0,6,11.3,Silver,jungle,0.17521443647108487,66.67
0.0018995356690586745,Aatrox,Taliyah,0.2628216547066273,jungle,0.0,9,11.3,Silver,jungle,0.2628216547066273,66.67
0.011819333051920641,Aatrox,Kayn,1.5764744617982263,jungle,0.0,56,11.3,Silver,jungle,1.5764744617982263,66.07
0.003588011819333052,Aatrox,Jarvan IV,0.43807112705783013,jungle,0.0,17,11.3,Silver,jungle,0.43807112705783013,64.71
0.014140987758547911,Aatrox,Viego,1.6643094132545388,jungle,0.0,67,11.3,Silver,jungle,1.6643094132545388,64.18
0.002321654706627269,Aatrox,Jax,0.26283917264668644,jungle,0.0,11,11.3,Silver,jungle,0.26283917264668644,63.64
0.005065428450823132,Aatrox,Elise,0.5255382017729,jungle,0.0,24,11.3,Silver,jungle,0.5255382017729,62.5
0.0016884761502743773,Aatrox,Karthus,0.17517940059096668,jungle,0.0,8,11.3,Silver,jungle,0.17517940059096668,62.5
0.011608273533136345,Aatrox,Master Yi,1.1388412832418744,jungle,0.0,55,11.3,Silver,jungle,1.1388412832418744,61.82
0.005487547488391726,Aatrox,Lillia,0.5256082735331363,jungle,0.0,26,11.3,Silver,jungle,0.5256082735331363,61.54
0.005487547488391726,Aatrox,Rammus,0.5256082735331363,jungle,0.0,26,11.3,Silver,jungle,0.5256082735331363,61.54
0.003799071338117349,Aatrox,Nunu & Willump,0.35032376530181514,jungle,0.0,18,11.3,Silver,jungle,0.35032376530181514,61.11
0.0048543689320388345,Aatrox,Olaf,0.43796601941747565,jungle,0.0,23,11.3,Silver,jungle,0.43796601941747565,60.87
0.005276487969607429,Aatrox,Kha'Zix,0.4379485014774166,jungle,0.0,25,11.3,Silver,jungle,0.4379485014774166,60.0
0.004010130856901647,Aatrox,Amumu,0.2626114394259182,jungle,0.0,19,11.3,Silver,jungle,0.2626114394259182,57.89
0.004432249894470241,Aatrox,Zac,0.26266399324609546,jungle,0.0,21,11.3,Silver,jungle,0.26266399324609546,57.14
0.0014774166314900801,Aatrox,Xin Zhao,0.08755466441536514,jungle,0.0,7,11.3,Silver,jungle,0.08755466441536514,57.14
0.008653440270156184,Aatrox,Nocturne,0.43812368087800774,jungle,0.0,41,11.3,Silver,jungle,0.43812368087800774,56.1
0.008442380751371888,Aatrox,Graves,0.35035880118193335,jungle,0.0,40,11.3,Silver,jungle,0.35035880118193335,55.0
0.005487547488391726,Aatrox,Evelynn,0.1753545799915577,jungle,0.0,26,11.3,Silver,jungle,0.1753545799915577,53.85
0.009919797382861967,Aatrox,Hecarim,0.26264647530603613,jungle,0.0,47,11.3,Silver,jungle,0.26264647530603613,53.19
0.006120726044744618,Aatrox,Dr. Mundo,0.0873794850147741,jungle,0.0,29,11.3,Silver,jungle,0.0873794850147741,51.72
0.007387083157450401,Aatrox,Udyr,0.0876772899957788,jungle,0.0,35,11.3,Silver,jungle,0.0876772899957788,51.43
0.008653440270156184,Aatrox,Ekko,0.08762473617560143,jungle,0.0,41,11.3,Silver,jungle,0.08762473617560143,51.22
0.025960320810468552,Aatrox,Katarina,2.0146506964964126,mid,0.0,123,11.3,Silver,mid,2.0146506964964126,59.35
0.010341916420430562,Aatrox,Neeko,0.7879919797382863,mid,0.0,49,11.3,Silver,mid,0.7879919797382863,59.18
0.012874630645842128,Aatrox,Ahri,0.9638720979316171,mid,0.0,61,11.3,Silver,mid,0.9638720979316171,59.02
0.006120726044744618,Aatrox,Annie,0.43791346559729827,mid,0.0,29,11.3,Silver,mid,0.43791346559729827,58.62
0.011608273533136345,Aatrox,Malphite,0.788132123258759,mid,0.0,55,11.3,Silver,mid,0.788132123258759,58.18
0.005487547488391726,Aatrox,Azir,0.3502536935415786,mid,0.0,26,11.3,Silver,mid,0.3502536935415786,57.69
0.0048543689320388345,Aatrox,Cassiopeia,0.2626990291262137,mid,0.0,23,11.3,Silver,mid,0.2626990291262137,56.52
0.02553820177289996,Aatrox,Irelia,1.3141958632334327,mid,0.0,121,11.3,Silver,mid,1.3141958632334327,56.2
0.011397214014352047,Aatrox,Vladimir,0.5259586323343185,mid,0.0,54,11.3,Silver,mid,0.5259586323343185,55.56
0.03820177289995779,Aatrox,Zed,1.664642254115661,mid,0.0,181,11.3,Silver,mid,1.664642254115661,55.25
0.01266357112705783,Aatrox,Orianna,0.5255382017728999,mid,0.0,60,11.3,Silver,mid,0.5255382017728999,55.0
0.020683832840861123,Aatrox,Fizz,0.7004373153229209,mid,0.0,98,11.3,Silver,mid,0.7004373153229209,54.08
0.016884761502743775,Aatrox,Viego,0.35035880118193335,mid,0.0,80,11.3,Silver,mid,0.35035880118193335,52.5
0.013718868720979317,Aatrox,Lux,0.2630318699873367,mid,0.0,65,11.3,Silver,mid,0.2630318699873367,52.31
0.010975094976783452,Aatrox,LeBlanc,0.17489911355002127,mid,0.0,52,11.3,Silver,mid,0.17489911355002127,51.92
0.00823132123258759,Aatrox,Zoe,0.08744955677501065,mid,0.0,39,11.3,Silver,mid,0.08744955677501065,51.28
0.008653440270156184,Aatrox,Xerath,0.08762473617560143,mid,0.0,41,11.3,Silver,mid,0.08762473617560143,51.22
0.06184043900379907,Aatrox,Yasuo,0.6107980160405222,mid,0.0,293,11.3,Silver,mid,0.6107980160405222,51.19
0.047910510764035456,Aatrox,Yone,0.2624537779653849,mid,0.0,227,11.3,Silver,mid,0.2624537779653849,50.66
2.1105951878429716E-4,Aatrox,Jinx,0.08758970029548334,adc,0.0,1,11.3,Silver,adc,0.08758970029548334,100.0
2.1105951878429716E-4,Aatrox,Varus,0.08758970029548334,adc,0.0,1,11.3,Silver,adc,0.08758970029548334,100.0
2.1105951878429716E-4,Aatrox,Caitlyn,0.08758970029548334,adc,0.0,1,11.3,Silver,adc,0.08758970029548334,100.0
